_model	model.x	model.y	LEMMAPATH	LEMMAREL	base	foc_boundaries	foc_context_words	foc_foc_pos	foc_foc_win	foc_minimum_features	foc_ppmi	soc_length	soc_length_num	soc_soc_pos	soc_soc_win	tokens	type
goedkoop.BOWnobound10all.PPMIweight.LENGTHFOC.SOCPOSall	0.14755914133627776	0.09156051522985965	NA	NA	BOW	nobound	870	all	10_10	1	weight	FOC	870	all	4_4	303	goedkoop
goedkoop.BOWnobound10all.PPMIselection.LENGTH5000.SOCPOSnav	-0.15031963516449973	0.3181511989280057	NA	NA	BOW	nobound	870	all	10_10	1	selection	5000	5000	nav	4_4	303	goedkoop
goedkoop.BOWnobound10all.PPMIselection.LENGTH5000.SOCPOSall	0.47152339159881757	-0.09469130107010518	NA	NA	BOW	nobound	870	all	10_10	1	selection	5000	5000	all	4_4	303	goedkoop
goedkoop.BOWnobound10all.PPMIselection.LENGTHFOC.SOCPOSnav	-0.043284197925219446	0.25217392849052667	NA	NA	BOW	nobound	870	all	10_10	1	selection	FOC	500	nav	4_4	303	goedkoop
goedkoop.BOWnobound10all.PPMIselection.LENGTHFOC.SOCPOSall	-0.01853814221301001	0.2634801874525663	NA	NA	BOW	nobound	870	all	10_10	1	selection	FOC	870	all	4_4	303	goedkoop
goedkoop.BOWnobound10all.PPMIno.LENGTH5000.SOCPOSnav	-0.13414618540585446	0.3893351545623546	NA	NA	BOW	nobound	1769	all	10_10	1	no	5000	5000	nav	4_4	303	goedkoop
goedkoop.BOWnobound10all.PPMIno.LENGTH5000.SOCPOSall	0.5439032813576832	0.005028669353516501	NA	NA	BOW	nobound	1769	all	10_10	1	no	5000	5000	all	4_4	303	goedkoop
goedkoop.BOWnobound10all.PPMIno.LENGTHFOC.SOCPOSnav	-0.07006256942960129	0.3335421372930772	NA	NA	BOW	nobound	1769	all	10_10	1	no	FOC	985	nav	4_4	303	goedkoop
goedkoop.BOWnobound10all.PPMIno.LENGTHFOC.SOCPOSall	-0.054981213828454	0.36980911759146906	NA	NA	BOW	nobound	1769	all	10_10	1	no	FOC	1769	all	4_4	303	goedkoop
goedkoop.BOWnobound5lex.PPMIweight.LENGTH5000.SOCPOSnav	-0.05453100418359488	0.039788179997921135	NA	NA	BOW	nobound	484	lex	5_5	1	weight	5000	5000	nav	4_4	300	goedkoop
goedkoop.BOWnobound5lex.PPMIweight.LENGTH5000.SOCPOSall	0.23835617904172626	-0.11944582675199804	NA	NA	BOW	nobound	484	lex	5_5	1	weight	5000	5000	all	4_4	300	goedkoop
goedkoop.BOWnobound5lex.PPMIweight.LENGTHFOC.SOCPOSnav	0.01919834113552835	0.0696110872549082	NA	NA	BOW	nobound	484	lex	5_5	1	weight	FOC	355	nav	4_4	300	goedkoop
goedkoop.BOWnobound5lex.PPMIweight.LENGTHFOC.SOCPOSall	0.012708265393723767	0.05720648081182043	NA	NA	BOW	nobound	484	lex	5_5	1	weight	FOC	484	all	4_4	300	goedkoop
goedkoop.BOWnobound5lex.PPMIselection.LENGTH5000.SOCPOSnav	-0.21669412761167908	0.052967821870261125	NA	NA	BOW	nobound	484	lex	5_5	1	selection	5000	5000	nav	4_4	300	goedkoop
goedkoop.BOWnobound5lex.PPMIselection.LENGTH5000.SOCPOSall	0.23301705771526632	-0.14718721252609906	NA	NA	BOW	nobound	484	lex	5_5	1	selection	5000	5000	all	4_4	300	goedkoop
goedkoop.BOWnobound5lex.PPMIselection.LENGTHFOC.SOCPOSnav	-0.0622862735585495	0.060598395005725544	NA	NA	BOW	nobound	484	lex	5_5	1	selection	FOC	355	nav	4_4	300	goedkoop
goedkoop.BOWnobound5lex.PPMIselection.LENGTHFOC.SOCPOSall	-0.06580560047168146	0.04981042677151278	NA	NA	BOW	nobound	484	lex	5_5	1	selection	FOC	484	all	4_4	300	goedkoop
goedkoop.BOWnobound5lex.PPMIno.LENGTH5000.SOCPOSnav	-0.17401912047794468	0.09564196225283307	NA	NA	BOW	nobound	749	lex	5_5	1	no	5000	5000	nav	4_4	303	goedkoop
goedkoop.BOWnobound5lex.PPMIno.LENGTH5000.SOCPOSall	0.39864910327969527	-0.1471755792038124	NA	NA	BOW	nobound	749	lex	5_5	1	no	5000	5000	all	4_4	303	goedkoop
goedkoop.BOWnobound5lex.PPMIno.LENGTHFOC.SOCPOSnav	-0.05809991074622746	0.08902661880658364	NA	NA	BOW	nobound	749	lex	5_5	1	no	FOC	570	nav	4_4	303	goedkoop
goedkoop.BOWnobound5lex.PPMIno.LENGTHFOC.SOCPOSall	-0.06311916437064456	0.08061326826245026	NA	NA	BOW	nobound	749	lex	5_5	1	no	FOC	749	all	4_4	303	goedkoop
goedkoop.BOWnobound5all.PPMIweight.LENGTH5000.SOCPOSnav	-0.02148212238195189	-0.020138181468956788	NA	NA	BOW	nobound	600	all	5_5	1	weight	5000	5000	nav	4_4	302	goedkoop
goedkoop.BOWnobound5all.PPMIweight.LENGTH5000.SOCPOSall	0.2685230394695265	-0.20110328517057222	NA	NA	BOW	nobound	600	all	5_5	1	weight	5000	5000	all	4_4	302	goedkoop
goedkoop.BOWnobound5all.PPMIweight.LENGTHFOC.SOCPOSnav	0.031038906389210898	0.026584497995521067	NA	NA	BOW	nobound	600	all	5_5	1	weight	FOC	355	nav	4_4	302	goedkoop
goedkoop.BOWnobound5all.PPMIweight.LENGTHFOC.SOCPOSall	0.037272262403239276	0.0053164814650342165	NA	NA	BOW	nobound	600	all	5_5	1	weight	FOC	600	all	4_4	302	goedkoop
goedkoop.BOWnobound5all.PPMIselection.LENGTH5000.SOCPOSnav	-0.2586569048797152	0.07163708329851737	NA	NA	BOW	nobound	600	all	5_5	1	selection	5000	5000	nav	4_4	302	goedkoop
goedkoop.BOWnobound5all.PPMIselection.LENGTH5000.SOCPOSall	0.3320972964375602	-0.26785746872025856	NA	NA	BOW	nobound	600	all	5_5	1	selection	5000	5000	all	4_4	302	goedkoop
goedkoop.BOWnobound5all.PPMIselection.LENGTHFOC.SOCPOSnav	-0.06381214866676009	0.03979273752467351	NA	NA	BOW	nobound	600	all	5_5	1	selection	FOC	355	nav	4_4	302	goedkoop
goedkoop.BOWnobound5all.PPMIselection.LENGTHFOC.SOCPOSall	-0.05382439222785038	0.02004029877920533	NA	NA	BOW	nobound	600	all	5_5	1	selection	FOC	600	all	4_4	302	goedkoop
goedkoop.BOWnobound5all.PPMIno.LENGTH5000.SOCPOSnav	-0.27420584766978584	0.15384008481966016	NA	NA	BOW	nobound	984	all	5_5	1	no	5000	5000	nav	4_4	303	goedkoop
goedkoop.BOWnobound5all.PPMIno.LENGTH5000.SOCPOSall	0.42111300992158623	-0.21580367228104655	NA	NA	BOW	nobound	984	all	5_5	1	no	5000	5000	all	4_4	303	goedkoop
goedkoop.BOWnobound5all.PPMIno.LENGTHFOC.SOCPOSnav	-0.10671044240230396	0.10444801479737599	NA	NA	BOW	nobound	984	all	5_5	1	no	FOC	570	nav	4_4	303	goedkoop
goedkoop.BOWnobound5all.PPMIno.LENGTHFOC.SOCPOSall	-0.11811148227589117	0.11833956985537591	NA	NA	BOW	nobound	984	all	5_5	1	no	FOC	984	all	4_4	303	goedkoop
goedkoop.BOWnobound3lex.PPMIweight.LENGTH5000.SOCPOSnav	-0.2073154156377247	-0.09821781312955698	NA	NA	BOW	nobound	341	lex	3_3	1	weight	5000	5000	nav	4_4	290	goedkoop
goedkoop.BOWnobound3lex.PPMIweight.LENGTH5000.SOCPOSall	-0.01727918186012532	-0.30128312582641426	NA	NA	BOW	nobound	341	lex	3_3	1	weight	5000	5000	all	4_4	290	goedkoop
goedkoop.BOWnobound3lex.PPMIweight.LENGTHFOC.SOCPOSnav	-0.1491110561915362	-0.10439819308741158	NA	NA	BOW	nobound	341	lex	3_3	1	weight	FOC	255	nav	4_4	290	goedkoop
goedkoop.BOWnobound3lex.PPMIweight.LENGTHFOC.SOCPOSall	-0.14425519059259176	-0.10155551977398108	NA	NA	BOW	nobound	341	lex	3_3	1	weight	FOC	341	all	4_4	290	goedkoop
goedkoop.BOWnobound3lex.PPMIselection.LENGTH5000.SOCPOSnav	-0.26256849665327175	-0.08910141090026598	NA	NA	BOW	nobound	341	lex	3_3	1	selection	5000	5000	nav	4_4	290	goedkoop
goedkoop.BOWnobound3lex.PPMIselection.LENGTH5000.SOCPOSall	-0.032134144113907304	-0.32079578259593666	NA	NA	BOW	nobound	341	lex	3_3	1	selection	5000	5000	all	4_4	290	goedkoop
