_id	_cws.zwart.foc10.nav.weight.bound	_cws.zwart.foc10.nav.selection.bound	_cws.zwart.foc10.nav.noweight.bound	_cws.zwart.foc10.all.weight.bound	_cws.zwart.foc10.all.selection.bound	_cws.zwart.foc10.all.noweight.bound	_cws.zwart.foc5.nav.weight.bound	_cws.zwart.foc5.nav.selection.bound	_cws.zwart.foc5.nav.noweight.bound	_cws.zwart.foc5.all.weight.bound	_cws.zwart.foc5.all.selection.bound	_cws.zwart.foc5.all.noweight.bound	_cws.zwart.foc10.nav.weight.nobound	_cws.zwart.foc10.nav.selection.nobound	_cws.zwart.foc10.nav.noweight.nobound	_cws.zwart.foc10.all.weight.nobound	_cws.zwart.foc10.all.selection.nobound	_cws.zwart.foc10.all.noweight.nobound	_cws.zwart.foc5.nav.weight.nobound	_cws.zwart.foc5.nav.selection.nobound	_cws.zwart.foc5.nav.noweight.nobound	_cws.zwart.foc5.all.weight.nobound	_cws.zwart.foc5.all.selection.nobound	_cws.zwart.foc5.all.noweight.nobound	_idxs.zwart.foc10.nav.weight.bound	_idxs.zwart.foc10.nav.selection.bound	_idxs.zwart.foc10.nav.noweight.bound	_idxs.zwart.foc10.all.weight.bound	_idxs.zwart.foc10.all.selection.bound	_idxs.zwart.foc10.all.noweight.bound	_idxs.zwart.foc5.nav.weight.bound	_idxs.zwart.foc5.nav.selection.bound	_idxs.zwart.foc5.nav.noweight.bound	_idxs.zwart.foc5.all.weight.bound	_idxs.zwart.foc5.all.selection.bound	_idxs.zwart.foc5.all.noweight.bound	_idxs.zwart.foc10.nav.weight.nobound	_idxs.zwart.foc10.nav.selection.nobound	_idxs.zwart.foc10.nav.noweight.nobound	_idxs.zwart.foc10.all.weight.nobound	_idxs.zwart.foc10.all.selection.nobound	_idxs.zwart.foc10.all.noweight.nobound	_idxs.zwart.foc5.nav.weight.nobound	_idxs.zwart.foc5.nav.selection.nobound	_idxs.zwart.foc5.nav.noweight.nobound	_idxs.zwart.foc5.all.weight.nobound	_idxs.zwart.foc5.all.selection.nobound	_idxs.zwart.foc5.all.noweight.nobound
zwart/adj/volkskrant_19990121_6/259	gelijk/adj;rechte/noun;strijd/noun	gelijk/adj;rechte/noun;strijd/noun	geef/verb;gelijk/adj;rechte/noun;strijd/noun	de/det;gelijk/adj;rechte/noun;strijd/noun	de/det;gelijk/adj;rechte/noun;strijd/noun	de/det;geef/verb;gelijk/adj;om/prep;rechte/noun;strijd/noun;voor/prep	gelijk/adj;rechte/noun	gelijk/adj;rechte/noun	gelijk/adj;rechte/noun	de/det;gelijk/adj;rechte/noun	de/det;gelijk/adj;rechte/noun	de/det;gelijk/adj;om/prep;rechte/noun;voor/prep	ben/verb;gelijk/adj;gezicht/noun;merkwaardig/adj;rechte/noun;strijd/noun;triomfantelijk/adj	ben/verb;gelijk/adj;gezicht/noun;merkwaardig/adj;rechte/noun;strijd/noun;triomfantelijk/adj	ben/verb;geef/verb;gelijk/adj;gezicht/noun;het/noun;merkwaardig/adj;rechte/noun;strijd/noun;triomfantelijk/adj	ben/verb;de/det;een/det;gelijk/adj;gezicht/noun;in/prep;merkwaardig/adj;rechte/noun;strijd/noun;triomfantelijk/adj	ben/verb;de/det;een/det;gelijk/adj;gezicht/noun;in/prep;merkwaardig/adj;rechte/noun;strijd/noun;triomfantelijk/adj	ben/verb;de/det;een/det;geef/verb;gelijk/adj;gezicht/noun;het/noun;in/prep;merkwaardig/adj;om/prep;rechte/noun;strijd/noun;triomfantelijk/adj;voor/prep	ben/verb;gelijk/adj;merkwaardig/adj;rechte/noun	ben/verb;gelijk/adj;merkwaardig/adj;rechte/noun	ben/verb;gelijk/adj;het/noun;merkwaardig/adj;rechte/noun	ben/verb;de/det;een/det;gelijk/adj;merkwaardig/adj;rechte/noun	ben/verb;de/det;een/det;gelijk/adj;merkwaardig/adj;rechte/noun	ben/verb;de/det;een/det;gelijk/adj;het/noun;merkwaardig/adj;om/prep;rechte/noun;voor/prep	L5,L3,L2	L5,L3,L2	L8,L5,L3,L2	L6,L5,L3,L2,L0	L6,L5,L3,L2,L0	L8,L7,L6,L5,L4,L3,L2,L1,L0	L3,L2	L3,L2	L3,L2	L6,L3,L2,L0	L6,L3,L2,L0	L7,L6,L4,L3,L2,L1,L0	L5,L3,L2,R4,R6,R7	L5,L3,L2,R4,R6,R7	L8,L5,L3,L2,R3,R4,R6,R7	L6,L5,L3,L2,L0,R4,R5,R6,R7,R9	L6,L5,L3,L2,L0,R4,R5,R6,R7,R9	L8,L7,L6,L5,L4,L3,L2,L1,L0,R3,R4,R5,R6,R7,R9	L3,L2,R4,R6	L3,L2,R4,R6	L3,L2,R3,R4,R6	L6,L3,L2,L0,R4,R5,R6	L6,L3,L2,L0,R4,R5,R6	L7,L6,L4,L3,L2,L1,L0,R3,R4,R5,R6
zwart/adj/volkskrant_19990130_164/1013	klein/adj;mier/noun	klein/adj;mier/noun	heb/verb;huis/noun;klein/adj;mier/noun	die/pron;in/prep;klein/adj;mier/noun	die/pron;in/prep;klein/adj;mier/noun	die/pron;heb/verb;het/det;huis/noun;in/prep;je/pron;klein/adj;mier/noun;om/prep;voor/prep	klein/adj;mier/noun	klein/adj;mier/noun	heb/verb;huis/noun;klein/adj;mier/noun	die/pron;klein/adj;mier/noun	die/pron;klein/adj;mier/noun	die/pron;heb/verb;het/det;huis/noun;klein/adj;mier/noun;voor/prep	klein/adj;mier/noun;zit/verb	klein/adj;mier/noun;zit/verb	heb/verb;huis/noun;klein/adj;mier/noun;zit/verb	die/pron;in/prep;klein/adj;mier/noun;zit/verb	die/pron;in/prep;klein/adj;mier/noun;zit/verb	die/pron;heb/verb;het/det;huis/noun;in/prep;je/pron;klein/adj;mier/noun;niet/adv;om/prep;voor/prep;zit/verb	klein/adj;mier/noun	klein/adj;mier/noun	heb/verb;huis/noun;klein/adj;mier/noun	die/pron;klein/adj;mier/noun	die/pron;klein/adj;mier/noun	die/pron;heb/verb;het/det;huis/noun;klein/adj;mier/noun;voor/prep	L0,R0	L0,R0	L3,L2,L0,R0	L7,L0,R0,R1	L7,L0,R0,R1	L7,L5,L4,L3,L2,L1,L0,R0,R1,R4,R5	L0,R0	L0,R0	L3,L2,L0,R0	L0,R0,R1	L0,R0,R1	L4,L3,L2,L0,R0,R1,R4	L0,R0	L0,R0	L3,L2,L0,R0	L7,L0,R0,R1	L7,L0,R0,R1	L7,L5,L4,L3,L2,L1,L0,R0,R1,R4,R5	L0,R0	L0,R0	L3,L2,L0,R0	L0,R0,R1	L0,R0,R1	L4,L3,L2,L0,R0,R1,R4
zwart/adj/volkskrant_19990521_0/10	ben/verb;vermeend/adj	ben/verb;vermeend/adj	ben/verb;vermeend/adj	ben/verb;bijgenaamd/prep;de/det;door/prep;vermeend/adj	ben/verb;bijgenaamd/prep;de/det;door/prep;vermeend/adj	aan/prep;ben/verb;bijgenaamd/prep;de/det;door/prep;vermeend/adj				ben/verb;bijgenaamd/prep;de/det;door/prep	ben/verb;bijgenaamd/prep;de/det;door/prep	ben/verb;bijgenaamd/prep;de/det;door/prep	ben/verb;vermeend/adj	ben/verb;vermeend/adj	ben/verb;vermeend/adj	ben/verb;bijgenaamd/prep;de/det;door/prep;vermeend/adj	ben/verb;bijgenaamd/prep;de/det;door/prep;vermeend/adj	aan/prep;ben/verb;bijgenaamd/prep;de/det;door/prep;vermeend/adj				ben/verb;bijgenaamd/prep;de/det;door/prep	ben/verb;bijgenaamd/prep;de/det;door/prep	ben/verb;bijgenaamd/prep;de/det;door/prep	L5,R2	L5,R2	L5,R2	L6,L5,L1,L0,R2,R3	L6,L5,L1,L0,R2,R3	L6,L5,L1,L0,R2,R3,R5				L6,L1,L0,R2,R3	L6,L1,L0,R2,R3	L6,L1,L0,R2,R3	L5,R2	L5,R2	L5,R2	L6,L5,L1,L0,R2,R3	L6,L5,L1,L0,R2,R3	L6,L5,L1,L0,R2,R3,R5				L6,L1,L0,R2,R3	L6,L1,L0,R2,R3	L6,L1,L0,R2,R3
zwart/adj/volkskrant_19991112_96/1173	nacht/noun;oog/noun;slaap/noun;wal/noun	nacht/noun;oog/noun;slaap/noun;wal/noun	nacht/noun;oog/noun;slaap/noun;uur/noun;wal/noun	de/det;nacht/noun;onder/prep;oog/noun;slaap/noun;wal/noun	de/det;nacht/noun;onder/prep;oog/noun;slaap/noun;wal/noun	de/det;nacht/noun;onder/prep;oog/noun;per/prep;slaap/noun;uur/noun;wal/noun	oog/noun;wal/noun	oog/noun;wal/noun	oog/noun;wal/noun	de/det;onder/prep;oog/noun;wal/noun	de/det;onder/prep;oog/noun;wal/noun	de/det;onder/prep;oog/noun;wal/noun	nacht/noun;oog/noun;slaap/noun;wal/noun	nacht/noun;oog/noun;slaap/noun;wal/noun	doodsteek/noun;heb/verb;krijg/verb;nacht/noun;oog/noun;slaap/noun;uur/noun;wal/noun;wek/verb	dat/pron;de/det;nacht/noun;onder/prep;oog/noun;slaap/noun;wal/noun	dat/pron;de/det;nacht/noun;onder/prep;oog/noun;slaap/noun;wal/noun	al/adv;dat/pron;de/det;doodsteek/noun;heb/verb;krijg/verb;nacht/noun;onder/prep;oog/noun;per/prep;slaap/noun;uur/noun;wal/noun;wek/verb	oog/noun;wal/noun	oog/noun;wal/noun	heb/verb;krijg/verb;oog/noun;wal/noun	de/det;onder/prep;oog/noun;wal/noun	de/det;onder/prep;oog/noun;wal/noun	de/det;heb/verb;krijg/verb;onder/prep;oog/noun;wal/noun	R0,R3,R7,R9	R0,R3,R7,R9	R0,R3,R6,R7,R9	R0,R1,R2,R3,R7,R9	R0,R1,R2,R3,R7,R9	R0,R1,R2,R3,R6,R7,R8,R9	R0,R3	R0,R3	R0,R3	R0,R1,R2,R3	R0,R1,R2,R3	R0,R1,R2,R3	R0,R3,R7,R9	R0,R3,R7,R9	L8,L6,L5,R0,R3,R6,R7,R9	L9,R0,R1,R2,R3,R7,R9	L9,R0,R1,R2,R3,R7,R9	L9,L8,L7,L6,L5,R0,R1,R2,R3,R6,R7,R8,R9	R0,R3	R0,R3	L6,L5,R0,R3	L9,R0,R1,R2,R3	L9,R0,R1,R2,R3	L9,L6,L5,R0,R1,R2,R3
zwart/adj/volkskrant_19991125_27/421	komedie/noun;lief/adj;romantisch/adj	komedie/noun;lief/adj;romantisch/adj	komedie/noun;lief/adj;romantisch/adj;tegelijk/adj	de/det;die/pron;een/det;komedie/noun;lief/adj;romantisch/adj	de/det;die/pron;een/det;komedie/noun;lief/adj;romantisch/adj	de/det;die/pron;een/det;komedie/noun;lief/adj;naar/prep;romantisch/adj;tegelijk/adj			lief/adj;tegelijk/adj	een/det;lief/adj	een/det;lief/adj	een/det;lief/adj;tegelijk/adj	komedie/noun;lief/adj;romantisch/adj	komedie/noun;lief/adj;romantisch/adj	komedie/noun;lief/adj;romantisch/adj;tegelijk/adj	de/det;die/pron;een/det;komedie/noun;lief/adj;romantisch/adj	de/det;die/pron;een/det;komedie/noun;lief/adj;romantisch/adj	de/det;die/pron;een/det;komedie/noun;lief/adj;naar/prep;romantisch/adj;tegelijk/adj			lief/adj;tegelijk/adj	een/det;lief/adj	een/det;lief/adj	een/det;lief/adj;tegelijk/adj	R3,R5,R6	R3,R5,R6	R2,R3,R5,R6	L0,R3,R5,R6,R7,R9	L0,R3,R5,R6,R7,R9	L0,R2,R3,R5,R6,R7,R8,R9			R2,R3	L0,R3	L0,R3	L0,R2,R3	R3,R5,R6	R3,R5,R6	R2,R3,R5,R6	L0,R3,R5,R6,R7,R9	L0,R3,R5,R6,R7,R9	L0,R2,R3,R5,R6,R7,R8,R9			R2,R3	L0,R3	L0,R3	L0,R2,R3
zwart/adj/volkskrant_19991213_41/289	das/noun;deur/noun;hoed/noun;pak/noun	das/noun;deur/noun;hoed/noun;pak/noun	das/noun;deur/noun;hoed/noun;open/verb;pak/noun;verdieping/noun	das/noun;de/det;deur/noun;een/det;hoed/noun;in/prep;met/prep;op/prep;pak/noun	das/noun;de/det;deur/noun;een/det;hoed/noun;in/prep;met/prep;op/prep;pak/noun	das/noun;de/det;deur/noun;een/det;hoed/noun;in/prep;met/prep;op/prep;open/verb;pak/noun;verdieping/noun	das/noun;hoed/noun;pak/noun	das/noun;hoed/noun;pak/noun	das/noun;hoed/noun;open/verb;pak/noun	das/noun;een/det;hoed/noun;in/prep;met/prep;pak/noun	das/noun;een/det;hoed/noun;in/prep;met/prep;pak/noun	das/noun;een/det;hoed/noun;in/prep;met/prep;open/verb;pak/noun	das/noun;deur/noun;hoed/noun;pak/noun	das/noun;deur/noun;hoed/noun;pak/noun	das/noun;deur/noun;hoed/noun;open/verb;pak/noun;verdieping/noun	das/noun;de/det;deur/noun;een/det;hoed/noun;in/prep;met/prep;op/prep;pak/noun	das/noun;de/det;deur/noun;een/det;hoed/noun;in/prep;met/prep;op/prep;pak/noun	das/noun;de/det;deur/noun;een/det;hoed/noun;in/prep;met/prep;op/prep;open/verb;pak/noun;verdieping/noun	das/noun;hoed/noun;pak/noun	das/noun;hoed/noun;pak/noun	das/noun;hoed/noun;open/verb;pak/noun	das/noun;een/det;hoed/noun;in/prep;met/prep;pak/noun	das/noun;een/det;hoed/noun;in/prep;met/prep;pak/noun	das/noun;een/det;hoed/noun;in/prep;met/prep;open/verb;pak/noun	R0,R2,R4,R7	R0,R2,R4,R7	L5,L4,R0,R2,R4,R7	L8,L7,L3,L0,R0,R1,R2,R4,R6,R7	L8,L7,L3,L0,R0,R1,R2,R4,R6,R7	L8,L7,L5,L4,L3,L0,R0,R1,R2,R4,R6,R7	R0,R2,R4	R0,R2,R4	L4,R0,R2,R4	L3,L0,R0,R1,R2,R4	L3,L0,R0,R1,R2,R4	L4,L3,L0,R0,R1,R2,R4	R0,R2,R4,R7	R0,R2,R4,R7	L5,L4,R0,R2,R4,R7	L8,L7,L3,L0,R0,R1,R2,R4,R6,R7	L8,L7,L3,L0,R0,R1,R2,R4,R6,R7	L8,L7,L5,L4,L3,L0,R0,R1,R2,R4,R6,R7	R0,R2,R4	R0,R2,R4	L4,R0,R2,R4	L3,L0,R0,R1,R2,R4	L3,L0,R0,R1,R2,R4	L4,L3,L0,R0,R1,R2,R4
zwart/adj/volkskrant_19991223_69/2361	probeer/verb;reine/noun;uiterst/adj;verleden/noun	probeer/verb;reine/noun;uiterst/adj;verleden/noun	kom/verb;moeizaam/adj;probeer/verb;reine/noun;uiterst/adj;verleden/noun;wijze/noun	de/det;in/prep;met/prep;probeer/verb;reine/noun;uiterst/adj;verleden/noun	de/det;in/prep;met/prep;probeer/verb;reine/noun;uiterst/adj;verleden/noun	de/det;het/det;in/prep;kom/verb;met/prep;moeizaam/adj;na/prep;probeer/verb;reine/noun;uiterst/adj;verleden/noun;wijze/noun	probeer/verb;reine/noun;verleden/noun	probeer/verb;reine/noun;verleden/noun	probeer/verb;reine/noun;verleden/noun	in/prep;met/prep;probeer/verb;reine/noun;verleden/noun	in/prep;met/prep;probeer/verb;reine/noun;verleden/noun	het/det;in/prep;met/prep;na/prep;probeer/verb;reine/noun;verleden/noun	probeer/verb;reine/noun;uiterst/adj;verleden/noun	probeer/verb;reine/noun;uiterst/adj;verleden/noun	bundel/noun;kom/verb;moeizaam/adj;probeer/verb;reine/noun;uiterst/adj;verleden/noun;wijze/noun	de/det;in/prep;met/prep;probeer/verb;reine/noun;uiterst/adj;verleden/noun	de/det;in/prep;met/prep;probeer/verb;reine/noun;uiterst/adj;verleden/noun	bundel/noun;de/det;het/det;in/prep;kom/verb;met/prep;moeizaam/adj;na/prep;probeer/verb;reine/noun;uiterst/adj;verleden/noun;wijze/noun	probeer/verb;reine/noun;verleden/noun	probeer/verb;reine/noun;verleden/noun	probeer/verb;reine/noun;verleden/noun	in/prep;met/prep;probeer/verb;reine/noun;verleden/noun	in/prep;met/prep;probeer/verb;reine/noun;verleden/noun	het/det;in/prep;met/prep;na/prep;probeer/verb;reine/noun;verleden/noun	L9,R0,R3,R4	L9,R0,R3,R4	L9,L8,L7,R0,R3,R4,R6	L9,L5,L1,R0,R1,R3,R4	L9,L5,L1,R0,R1,R3,R4	L9,L8,L7,L5,L3,L1,L0,R0,R1,R2,R3,R4,R6	R0,R3,R4	R0,R3,R4	R0,R3,R4	L1,R0,R1,R3,R4	L1,R0,R1,R3,R4	L3,L1,L0,R0,R1,R2,R3,R4	L9,R0,R3,R4	L9,R0,R3,R4	L9,L8,L7,R0,R3,R4,R6	L9,L5,L1,R0,R1,R3,R4	L9,L5,L1,R0,R1,R3,R4	L9,L8,L7,L5,L3,L1,L0,R0,R1,R2,R3,R4,R6	R0,R3,R4	R0,R3,R4	R0,R3,R4	L1,R0,R1,R3,R4	L1,R0,R1,R3,R4	L3,L1,L0,R0,R1,R2,R3,R4
zwart/adj/volkskrant_20000208_82/83	homo/noun;jood/noun;munt/verb	homo/noun;jood/noun;munt/verb	homo/noun;jood/noun;munt/verb	homo/noun;jood/noun;munt/verb;op/prep;vooral/adv	homo/noun;jood/noun;munt/verb;op/prep;vooral/adv	het/det;homo/noun;jood/noun;munt/verb;op/prep;van/prep;vooral/adv	homo/noun;jood/noun;munt/verb	homo/noun;jood/noun;munt/verb	homo/noun;jood/noun;munt/verb	homo/noun;jood/noun;munt/verb;op/prep;vooral/adv	homo/noun;jood/noun;munt/verb;op/prep;vooral/adv	homo/noun;jood/noun;munt/verb;op/prep;vooral/adv	homo/noun;jood/noun;munt/verb	homo/noun;jood/noun;munt/verb	homo/noun;jood/noun;munt/verb	homo/noun;jood/noun;munt/verb;op/prep;vooral/adv	homo/noun;jood/noun;munt/verb;op/prep;vooral/adv	het/det;homo/noun;jood/noun;munt/verb;op/prep;van/prep;vooral/adv	homo/noun;jood/noun;munt/verb	homo/noun;jood/noun;munt/verb	homo/noun;jood/noun;munt/verb	homo/noun;jood/noun;munt/verb;op/prep;vooral/adv	homo/noun;jood/noun;munt/verb;op/prep;vooral/adv	homo/noun;jood/noun;munt/verb;op/prep;vooral/adv	L3,L1,R1	L3,L1,R1	L3,L1,R1	L4,L3,L2,L1,R1	L4,L3,L2,L1,R1	L8,L5,L4,L3,L2,L1,R1	L3,L1,R1	L3,L1,R1	L3,L1,R1	L4,L3,L2,L1,R1	L4,L3,L2,L1,R1	L4,L3,L2,L1,R1	L3,L1,R1	L3,L1,R1	L3,L1,R1	L4,L3,L2,L1,R1	L4,L3,L2,L1,R1	L8,L5,L4,L3,L2,L1,R1	L3,L1,R1	L3,L1,R1	L3,L1,R1	L4,L3,L2,L1,R1	L4,L3,L2,L1,R1	L4,L3,L2,L1,R1
zwart/adj/volkskrant_20000315_45/112	adelaar/noun;oranje/adj;prijk/verb;schouder/noun	adelaar/noun;oranje/adj;prijk/verb;schouder/noun	adelaar/noun;oranje/adj;prijk/verb;schouder/noun	adelaar/noun;de/det;hun/det;met/prep;op/prep;oranje/adj;prijk/verb;schouder/noun	adelaar/noun;de/det;hun/det;met/prep;op/prep;oranje/adj;prijk/verb;schouder/noun	adelaar/noun;de/det;het/det;hun/det;met/prep;op/prep;oranje/adj;prijk/verb;schouder/noun	adelaar/noun;oranje/adj	adelaar/noun;oranje/adj	adelaar/noun;oranje/adj	adelaar/noun;de/det;met/prep;oranje/adj	adelaar/noun;de/det;met/prep;oranje/adj	adelaar/noun;de/det;het/det;met/prep;oranje/adj	adelaar/noun;oranje/adj;prijk/verb;schouder/noun;sta/verb	adelaar/noun;oranje/adj;prijk/verb;schouder/noun;sta/verb	adelaar/noun;oranje/adj;prijk/verb;schouder/noun;sta/verb	adelaar/noun;boven/prep;de/det;hun/det;met/prep;op/prep;oranje/adj;prijk/verb;schouder/noun;sta/verb	adelaar/noun;boven/prep;de/det;hun/det;met/prep;op/prep;oranje/adj;prijk/verb;schouder/noun;sta/verb	adelaar/noun;boven/prep;de/det;het/det;hun/det;met/prep;niet/adv;op/prep;oranje/adj;prijk/verb;schouder/noun;sta/verb				boven/prep;met/prep;oranje/adj	boven/prep;met/prep;oranje/adj	boven/prep;het/det;met/prep;oranje/adj	L6,L5,L3,R1	L6,L5,L3,R1	L6,L5,L3,R1	L8,L7,L6,L5,L3,L1,L0,R1	L8,L7,L6,L5,L3,L1,L0,R1	L8,L7,L6,L5,L4,L3,L1,L0,R1	L3,R1	L3,R1	L3,R1	L3,L1,L0,R1	L3,L1,L0,R1	L4,L3,L1,L0,R1	L6,L5,L3,R1,R8,R9	L6,L5,L3,R1,R8,R9	L6,L5,L3,R1,R8,R9	L8,L7,L6,L5,L3,L1,L0,R1,R6,R7,R8,R9	L8,L7,L6,L5,L3,L1,L0,R1,R6,R7,R8,R9	L8,L7,L6,L5,L4,L3,L1,L0,R1,R6,R7,R8,R9				L3,L1,R6	L3,L1,R6	L4,L3,L1,R6
zwart/adj/volkskrant_20000407_97/248	alles/noun;ben/verb;zit/verb	alles/noun;ben/verb;zit/verb	alles/noun;ben/verb;slot/noun;zit/verb	alles/noun;ben/verb;de/det;op/prep;zit/verb	alles/noun;ben/verb;de/det;op/prep;zit/verb	alles/noun;ben/verb;de/det;ook/adv;op/prep;slot/noun;zit/verb	alles/noun;ben/verb;zit/verb	alles/noun;ben/verb;zit/verb	alles/noun;ben/verb;zit/verb	alles/noun;ben/verb;zit/verb	alles/noun;ben/verb;zit/verb	alles/noun;ben/verb;ook/adv;zit/verb	alles/noun;ben/verb;hoofdpersoon/noun;verhaal/noun;zit/verb	alles/noun;ben/verb;hoofdpersoon/noun;verhaal/noun;zit/verb	alles/noun;ben/verb;hoofdpersoon/noun;laat/adj;slot/noun;verhaal/noun;zit/verb	alles/noun;ben/verb;de/det;hij/pron;hoofdpersoon/noun;in/prep;op/prep;verhaal/noun;zit/verb	alles/noun;ben/verb;de/det;hij/pron;hoofdpersoon/noun;in/prep;op/prep;verhaal/noun;zit/verb	alles/noun;ben/verb;de/det;het/det;hij/pron;hoofdpersoon/noun;in/prep;laat/adj;ook/adv;op/prep;slot/noun;verhaal/noun;zit/verb	alles/noun;ben/verb;zit/verb	alles/noun;ben/verb;zit/verb	alles/noun;ben/verb;zit/verb	alles/noun;ben/verb;de/det;hij/pron;zit/verb	alles/noun;ben/verb;de/det;hij/pron;zit/verb	alles/noun;ben/verb;de/det;hij/pron;ook/adv;zit/verb	L4,L0,R0	L4,L0,R0	L5,L4,L0,R0	L8,L6,L4,L0,R0	L8,L6,L4,L0,R0	L8,L6,L5,L4,L1,L0,R0	L4,L0,R0	L4,L0,R0	L4,L0,R0	L4,L0,R0	L4,L0,R0	L4,L1,L0,R0	L4,L0,R0,R5,R7	L4,L0,R0,R5,R7	L5,L4,L0,R0,R5,R7	L8,L6,L4,L0,R0,R4,R5,R6,R7,R8	L8,L6,L4,L0,R0,R4,R5,R6,R7,R8	L8,L6,L5,L4,L1,L0,R0,R4,R5,R6,R7,R8,R9	L4,L0,R0,R5	L4,L0,R0,R5	L4,L0,R0,R5	L8,L4,L0,R0,R4,R5,R6	L8,L4,L0,R0,R4,R5,R6	L8,L4,L1,L0,R0,R4,R5,R6
zwart/adj/volkskrant_20000427_109/1993	dubbel/adj;hoofdrol/noun;wit/adj	dubbel/adj;hoofdrol/noun;wit/adj	dubbel/adj;hoofdrol/noun;wit/adj	de/det;dubbel/adj;hoofdrol/noun;wit/adj;ze/pron	de/det;dubbel/adj;hoofdrol/noun;wit/adj;ze/pron	de/det;dubbel/adj;hoofdrol/noun;van/prep;wit/adj;ze/pron				de/det;wit/adj	de/det;wit/adj	de/det;wit/adj	dubbel/adj;hoofdrol/noun;wit/adj;zie/verb	dubbel/adj;hoofdrol/noun;wit/adj;zie/verb	dubbel/adj;hoofdrol/noun;hoogtepunt/noun;wit/adj;zie/verb	als/prep;de/det;dubbel/adj;hoofdrol/noun;wit/adj;ze/pron;zie/verb	als/prep;de/det;dubbel/adj;hoofdrol/noun;wit/adj;ze/pron;zie/verb	als/prep;de/det;dubbel/adj;het/det;hoofdrol/noun;hoogtepunt/noun;na/prep;van/prep;wit/adj;ze/pron;zie/verb	wit/adj;zie/verb	wit/adj;zie/verb	wit/adj;zie/verb	de/det;wit/adj;ze/pron;zie/verb	de/det;wit/adj;ze/pron;zie/verb	de/det;het/det;wit/adj;ze/pron;zie/verb	L7,L6,L1	L7,L6,L1	L7,L6,L1	L9,L8,L7,L6,L2,L1	L9,L8,L7,L6,L2,L1	L9,L8,L7,L6,L5,L2,L1				L8,L2,L1	L8,L2,L1	L8,L2,L1	L7,L6,L1,R5	L7,L6,L1,R5	L7,L6,L1,R5	L9,L8,L7,L6,L2,L1,R4,R5,R9	L9,L8,L7,L6,L2,L1,R4,R5,R9	L9,L8,L7,L6,L5,L2,L1,R4,R5,R6,R7,R9	L1,R5	L1,R5	L1,R5	L9,L8,L2,L1,R4,R5	L9,L8,L2,L1,R4,R5	L9,L8,L2,L1,R4,R5,R6
